city,month,year,zcta,desc_crime_type,population,count,rate
philadelphia,Jan,2016,19121,other,32651,143,437.96514654987595
philadelphia,Jan,2016,19121,robbery,32651,18,55.128479985299066
philadelphia,Jan,2016,19121,sex crimes,32651,5,15.313466662583076
philadelphia,Jan,2016,19121,theft,32651,82,251.14085326636243
philadelphia,Jan,2016,19122,arson,22076,1,4.52980612429788
philadelphia,Jan,2016,19122,assault,22076,40,181.1922449719152
philadelphia,Jan,2016,19122,burglary,22076,6,27.17883674578728
philadelphia,Jan,2016,19122,drugs,22076,5,22.6490306214894
philadelphia,Jan,2016,19122,mvt,22076,2,9.05961224859576
philadelphia,Jan,2016,19122,other,22076,44,199.3114694691067
philadelphia,Jan,2016,19122,robbery,22076,4,18.11922449719152
philadelphia,Jan,2016,19122,sex crimes,22076,3,13.58941837289364
philadelphia,Jan,2016,19122,theft,22076,45,203.84127559340462
philadelphia,Jan,2016,19122,weapon,22076,1,4.52980612429788
philadelphia,Jan,2016,19123,assault,14824,20,134.91635186184567
philadelphia,Jan,2016,19123,burglary,14824,3,20.237452779276847
philadelphia,Jan,2016,19123,drugs,14824,5,33.72908796546142
philadelphia,Jan,2016,19123,mvt,14824,4,26.98327037236913
philadelphia,Jan,2016,19123,other,14824,54,364.27415002698325
philadelphia,Jan,2016,19123,robbery,14824,7,47.22072315164598
philadelphia,Jan,2016,19123,sex crimes,14824,1,6.745817593092283
philadelphia,Jan,2016,19123,theft,14824,79,532.9195898542904
philadelphia,Jan,2016,19124,arson,69125,2,2.8933092224231465
philadelphia,Jan,2016,19124,assault,69125,130,188.06509945750452
philadelphia,Jan,2016,19124,burglary,69125,29,41.952983725135624
philadelphia,Jan,2016,19124,drugs,69125,21,30.37974683544304
philadelphia,Jan,2016,19124,homicide,69125,2,2.8933092224231465
philadelphia,Jan,2016,19124,mvt,69125,7,10.126582278481013
philadelphia,Jan,2016,19124,other,69125,251,363.1103074141049
philadelphia,Jan,2016,19124,robbery,69125,37,53.52622061482821
philadelphia,Jan,2016,19124,sex crimes,69125,13,18.806509945750452
philadelphia,Jan,2016,19124,theft,69125,131,189.5117540687161
philadelphia,Jan,2016,19124,weapon,69125,10,14.466546112115733
philadelphia,Jan,2016,19125,assault,24504,34,138.752856676461
philadelphia,Jan,2016,19125,burglary,24504,11,44.89063010120797
philadelphia,Jan,2016,19125,drugs,24504,8,32.6477309826967
philadelphia,Jan,2016,19125,mvt,24504,3,12.242899118511264
philadelphia,Jan,2016,19125,other,24504,117,477.47306562193927
philadelphia,Jan,2016,19125,robbery,24504,9,36.72869735553379
philadelphia,Jan,2016,19125,sex crimes,24504,1,4.0809663728370875
philadelphia,Jan,2016,19125,theft,24504,96,391.77277179236046
philadelphia,Jan,2016,19125,weapon,24504,4,16.32386549134835
philadelphia,Jan,2016,19126,assault,15339,10,65.19329812895234
philadelphia,Jan,2016,19126,burglary,15339,3,19.557989438685702
philadelphia,Jan,2016,19126,drugs,15339,2,13.03865962579047
philadelphia,Jan,2016,19126,mvt,15339,2,13.03865962579047
philadelphia,Jan,2016,19126,other,15339,29,189.06056457396178
philadelphia,Jan,2016,19126,robbery,15339,7,45.63530869026664
philadelphia,Jan,2016,19126,sex crimes,15339,1,6.519329812895235
philadelphia,Jan,2016,19126,theft,15339,12,78.23195775474281
philadelphia,Jan,2016,19127,assault,6263,5,79.83394539358136
philadelphia,Jan,2016,19127,burglary,6263,4,63.86715631486508
philadelphia,Jan,2016,19127,other,6263,16,255.4686252594603
philadelphia,Jan,2016,19127,robbery,6263,2,31.93357815743254
philadelphia,Jan,2016,19127,theft,6263,9,143.70110170844643
philadelphia,Jan,2016,19128,assault,36958,24,64.93857892743114
philadelphia,Jan,2016,19128,burglary,36958,17,45.998160073597056
philadelphia,Jan,2016,19128,drugs,36958,3,8.117322365928892
philadelphia,Jan,2016,19128,mvt,36958,2,5.411548243952595
philadelphia,Jan,2016,19128,other,36958,41,110.93673900102819
philadelphia,Jan,2016,19128,robbery,36958,2,5.411548243952595
philadelphia,Jan,2016,19128,sex crimes,36958,3,8.117322365928892
philadelphia,Jan,2016,19128,theft,36958,33,89.29054602521781
philadelphia,Jan,2016,19128,weapon,36958,1,2.7057741219762974
philadelphia,Jan,2016,19129,assault,11018,16,145.2169177709203
philadelphia,Jan,2016,19129,burglary,11018,7,63.53240152477764
philadelphia,Jan,2016,19129,drugs,11018,2,18.152114721365038
philadelphia,Jan,2016,19129,mvt,11018,2,18.152114721365038
philadelphia,Jan,2016,19129,other,11018,14,127.06480304955528
philadelphia,Jan,2016,19129,robbery,11018,1,9.076057360682519
philadelphia,Jan,2016,19129,theft,11018,26,235.9774913777455
philadelphia,Jan,2016,19129,weapon,11018,1,9.076057360682519
philadelphia,Jan,2016,19130,assault,26765,26,97.14178965066317
philadelphia,Jan,2016,19130,burglary,26765,6,22.417336073229965
philadelphia,Jan,2016,19130,drugs,26765,4,14.944890715486643
philadelphia,Jan,2016,19130,mvt,26765,1,3.736222678871661
philadelphia,Jan,2016,19130,other,26765,59,220.437138053428
philadelphia,Jan,2016,19130,robbery,26765,9,33.62600410984495
philadelphia,Jan,2016,19130,theft,26765,62,231.64580609004295
philadelphia,Jan,2016,19130,weapon,26765,2,7.472445357743322
philadelphia,Jan,2016,19131,arson,41797,2,4.7850324185946365
philadelphia,Jan,2016,19131,assault,41797,79,189.00878053448812
philadelphia,Jan,2016,19131,burglary,41797,17,40.672775558054404
philadelphia,Jan,2016,19131,drugs,41797,16,38.28025934875709
philadelphia,Jan,2016,19131,mvt,41797,4,9.570064837189273
philadelphia,Jan,2016,19131,other,41797,143,342.1298179295165
philadelphia,Jan,2016,19131,robbery,41797,13,31.102710720865133
philadelphia,Jan,2016,19131,sex crimes,41797,10,23.925162092973178
philadelphia,Jan,2016,19131,theft,41797,55,131.5883915113525
philadelphia,Jan,2016,19131,weapon,41797,2,4.7850324185946365
philadelphia,Jan,2016,19132,assault,34590,102,294.8829141370338
philadelphia,Jan,2016,19132,burglary,34590,18,52.03816131830009
philadelphia,Jan,2016,19132,drugs,34590,31,89.62127782596126
philadelphia,Jan,2016,19132,homicide,34590,3,8.673026886383347
philadelphia,Jan,2016,19132,mvt,34590,8,23.12807169702226
philadelphia,Jan,2016,19132,other,34590,198,572.419774501301
philadelphia,Jan,2016,19132,robbery,34590,18,52.03816131830009
philadelphia,Jan,2016,19132,sex crimes,34590,4,11.56403584851113
philadelphia,Jan,2016,19132,theft,34590,56,161.89650187915584
philadelphia,Jan,2016,19132,weapon,34590,7,20.23706273489448
philadelphia,Jan,2016,19133,arson,26811,5,18.649061952183807
philadelphia,Jan,2016,19133,assault,26811,62,231.24836820707918
philadelphia,Jan,2016,19133,burglary,26811,13,48.487561075677895
philadelphia,Jan,2016,19133,drugs,26811,59,220.0589310357689
philadelphia,Jan,2016,19133,homicide,26811,2,7.459624780873522
philadelphia,Jan,2016,19133,mvt,26811,3,11.189437171310283
philadelphia,Jan,2016,19133,other,26811,95,354.33217709149227
philadelphia,Jan,2016,19133,robbery,26811,15,55.947185856551414
philadelphia,Jan,2016,19133,sex crimes,26811,8,29.83849912349409
philadelphia,Jan,2016,19133,theft,26811,36,134.2732460557234
philadelphia,Jan,2016,19133,weapon,26811,6,22.378874342620566
philadelphia,Jan,2016,19134,arson,64089,1,1.5603301658630966
philadelphia,Jan,2016,19134,assault,64089,105,163.83466741562515
philadelphia,Jan,2016,19134,burglary,64089,15,23.40495248794645
philadelphia,Jan,2016,19134,drugs,64089,141,220.00655338669665
philadelphia,Jan,2016,19134,homicide,64089,2,3.120660331726193
philadelphia,Jan,2016,19134,mvt,64089,12,18.72396199035716
philadelphia,Jan,2016,19134,other,64089,316,493.06433241273857
philadelphia,Jan,2016,19134,robbery,64089,34,53.05122563934528
philadelphia,Jan,2016,19134,sex crimes,64089,15,23.40495248794645
philadelphia,Jan,2016,19134,theft,64089,139,216.8858930549704
philadelphia,Jan,2016,19134,weapon,64089,19,29.646273151398837
philadelphia,Jan,2016,19135,assault,31599,57,180.38545523592518
philadelphia,Jan,2016,19135,burglary,31599,13,41.14054242222855
philadelphia,Jan,2016,19135,drugs,31599,3,9.49397132820659
philadelphia,Jan,2016,19135,mvt,31599,3,9.49397132820659
philadelphia,Jan,2016,19135,other,31599,78,246.84325453337132
philadelphia,Jan,2016,19135,robbery,31599,11,34.81122820342416
philadelphia,Jan,2016,19135,sex crimes,31599,7,22.152599765815374
philadelphia,Jan,2016,19135,theft,31599,47,148.7388841419032
philadelphia,Jan,2016,19135,weapon,31599,2,6.3293142188043925
philadelphia,Jan,2016,19136,assault,33656,50,148.56192060850964
philadelphia,Jan,2016,19136,burglary,33656,10,29.712384121701927
philadelphia,Jan,2016,19136,drugs,33656,3,8.913715236510578
philadelphia,Jan,2016,19136,mvt,33656,1,2.9712384121701922
philadelphia,Jan,2016,19136,other,33656,39,115.87829807463751
philadelphia,Jan,2016,19136,robbery,33656,7,20.798668885191347
philadelphia,Jan,2016,19136,sex crimes,33656,5,14.856192060850963
philadelphia,Jan,2016,19136,theft,33656,46,136.67696695982886
philadelphia,Jan,2016,19136,weapon,33656,1,2.9712384121701922
philadelphia,Jan,2016,19137,assault,8284,21,253.5007242877837
philadelphia,Jan,2016,19137,burglary,8284,1,12.071463061323032
philadelphia,Jan,2016,19137,mvt,8284,1,12.071463061323032
philadelphia,Jan,2016,19137,other,8284,16,193.1434089811685
philadelphia,Jan,2016,19137,robbery,8284,1,12.071463061323032
philadelphia,Jan,2016,19137,theft,8284,35,422.5012071463061
philadelphia,Jan,2016,19138,assault,33808,51,150.85186938002838
philadelphia,Jan,2016,19138,burglary,33808,4,11.83151916706105
philadelphia,Jan,2016,19138,drugs,33808,15,44.36819687647894
philadelphia,Jan,2016,19138,homicide,33808,1,2.9578797917652624
